0.225 -0.042 0.974
-0.812 0.423 0.403
-0.446 -0.894 0.039
0.377 -0.148 0.914
-0.488 0.787 0.377
-0.869 -0.476 -0.133
0.075 -0.393 0.917
-0.030 0.905 0.425
-0.990 0.033 -0.140
-0.141 -0.424 0.895
0.442 0.776 0.451
-0.738 0.600 -0.309
-0.510 -0.196 0.838
0.740 0.382 0.553
-0.273 0.923 -0.272
-0.614 0.050 0.788
0.741 -0.056 0.669
0.311 0.912 -0.268
-0.595 0.406 0.694
0.547 -0.380 0.746
0.767 0.586 -0.263
-0.337 0.716 0.612
0.123 -0.522 0.844
0.991 0.015 -0.135
0.058 0.853 0.519
-0.213 -0.548 0.809
0.750 -0.623 -0.224
0.626 0.559 0.544
-0.430 -0.282 0.857
0.128 -0.959 -0.251
0.894 0.001 0.449
-0.482 -0.026 0.876
-0.438 -0.859 -0.267
0.759 -0.512 0.402
-0.309 0.352 0.883
-0.924 -0.331 -0.191
0.225 -0.875 0.428
-0.230 0.427 0.875
-0.940 0.136 -0.313
-0.253 -0.894 0.370
-0.030 0.465 0.885
-0.634 0.675 -0.377
-0.773 -0.572 0.274
0.170 0.373 0.912
-0.074 0.928 -0.366
-0.983 -0.005 0.185
0.233 0.321 0.918
0.423 0.816 -0.393
-0.876 0.480 0.055
0.275 0.186 0.943
0.831 0.448 -0.331
-0.484 0.874 -0.031
0.233 0.090 0.968
0.972 -0.050 -0.229
0.028 0.995 -0.099
0.246 -0.148 0.958
0.666 -0.693 -0.278
0.704 0.706 -0.072
0.206 -0.288 0.935
0.165 -0.932 -0.323
0.965 0.221 -0.144
0.057 -0.401 0.915
-0.526 -0.790 -0.314
0.848 -0.463 -0.255
-0.130 -0.302 0.945
-0.948 -0.241 -0.207
0.290 -0.922 -0.255
-0.421 -0.240 0.875
-0.876 0.360 -0.322
-0.237 -0.902 -0.362
-0.581 0.082 0.810
-0.486 0.763 -0.426
-0.653 -0.641 -0.404
-0.567 0.434 0.701
0.063 0.870 -0.488
-0.822 -0.233 -0.520
-0.344 0.649 0.678
0.566 0.720 -0.402
-0.749 0.246 -0.615
-0.006 0.757 0.654
0.931 0.244 -0.273
-0.366 0.607 -0.705
0.350 0.669 0.656
0.936 -0.234 -0.262
-0.022 0.706 -0.708
0.623 0.393 0.676
0.654 -0.736 -0.175
0.430 0.551 -0.715
0.794 -0.141 0.591
0.028 -0.964 -0.266
0.607 0.228 -0.761
0.529 -0.689 0.495
-0.705 -0.682 -0.196
0.473 -0.246 -0.846
0.020 -0.908 0.418
-0.997 -0.051 -0.063
0.078 -0.415 -0.906
-0.499 -0.792 0.352
-0.862 0.493 -0.112
-0.085 -0.360 -0.929
-0.888 -0.394 0.238
-0.449 0.854 -0.261
-0.101 -0.339 -0.935
-0.992 0.115 0.050
0.093 0.942 -0.322
-0.085 -0.315 -0.945
-0.807 0.501 -0.313
0.575 0.787 -0.225
0.134 -0.361 -0.923
-0.360 0.878 -0.316
0.933 0.344 -0.107
0.015 -0.333 -0.943
0.055 0.946 -0.320
0.998 -0.066 -0.024
-0.044 -0.317 -0.947
0.671 0.694 -0.260
0.711 -0.702 -0.037
-0.208 -0.160 -0.965
0.935 0.177 -0.308
0.225 -0.966 0.128
-0.274 -0.189 -0.943
0.796 -0.457 -0.396
-0.488 -0.872 0.025
-0.357 0.174 -0.918
0.375 -0.805 -0.460
-0.900 -0.436 0.030
-0.224 0.402 -0.888
-0.224 -0.853 -0.470
-0.974 0.209 0.084
0.027 0.477 -0.878
-0.705 -0.590 -0.393
-0.642 0.767 -0.000
0.302 0.252 -0.919
-0.787 -0.102 -0.608
-0.141 0.990 0.016
0.600 0.099 -0.794
-0.608 0.329 -0.723
0.383 0.919 0.096
0.695 -0.218 -0.685
-0.245 0.550 -0.798
0.772 0.609 0.182
0.586 -0.571 -0.574
0.242 0.554 -0.796
0.962 -0.031 0.271
0.125 -0.832 -0.541
0.466 0.254 -0.848
0.789 -0.554 0.268
-0.402 -0.793 -0.458
0.618 -0.041 -0.785
0.375 -0.862 0.341
-0.691 -0.505 -0.518
0.167 -0.419 -0.893
-0.284 -0.887 0.363
-0.944 0.193 -0.267
-0.064 -0.428 -0.902
-0.751 -0.574 0.326
-0.657 0.698 -0.284
-0.319 -0.370 -0.873
-0.942 0.019 0.336
-0.108 0.929 -0.354
-0.499 -0.078 -0.863
-0.766 0.505 0.397
0.405 0.860 -0.311
-0.384 0.214 -0.898
-0.308 0.887 0.343
0.870 0.408 -0.275
-0.026 0.369 -0.929
0.012 0.929 0.369
1.000 -0.001 -0.028
0.284 0.255 -0.924
0.480 0.796 0.368
0.830 -0.548 0.104
0.443 -0.029 -0.896
0.836 0.374 0.401
0.324 -0.927 0.190
0.392 -0.232 -0.890
0.898 -0.113 0.425
-0.199 -0.966 0.164
0.196 -0.414 -0.889
0.658 -0.617 0.432
-0.727 -0.669 0.151
-0.205 -0.447 -0.871
0.161 -0.893 0.420
-0.965 -0.054 0.255
-0.474 -0.253 -0.843
-0.358 -0.820 0.447
-0.804 0.514 0.298
-0.647 0.214 -0.732
-0.736 -0.429 0.524
-0.201 0.878 0.435
-0.336 0.482 -0.809
-0.925 -0.009 0.379
0.175 0.876 0.450
0.005 0.620 -0.784
-0.819 0.453 0.353
0.574 0.641 0.510
0.517 0.462 -0.721
-0.490 0.850 0.193
0.702 0.254 0.665
0.733 0.052 -0.678
-0.020 0.998 0.056
0.680 -0.027 0.733
0.798 -0.280 -0.533
0.383 0.919 0.090
0.465 -0.276 0.841
0.575 -0.640 -0.510
0.814 0.514 0.272
0.088 -0.571 0.816
0.063 -0.878 -0.474
0.980 -0.036 0.196
-0.189 -0.477 0.858
-0.523 -0.680 -0.514
0.740 -0.661 0.122
-0.423 -0.317 0.849
-0.778 -0.280 -0.562
0.273 -0.957 0.098
-0.566 -0.077 0.821
-0.863 0.397 -0.311
-0.465 -0.866 0.182
-0.197 0.302 0.933
-0.483 0.779 -0.399
-0.866 -0.494 0.085
-0.130 0.386 0.913
0.161 0.910 -0.382
-0.973 0.211 0.093
0.165 0.357 0.920
0.613 0.746 -0.260
-0.766 0.642 0.034
0.192 0.178 0.965
0.965 0.263 -0.023
-0.264 0.963 -0.048
0.010 0.052 0.999
0.965 -0.255 0.063
0.259 0.964 -0.057
-0.047 0.072 0.996
0.618 -0.761 0.199
0.769 0.637 0.047
-0.162 0.124 0.979
0.126 -0.968 0.217
0.981 0.155 0.118
-0.147 0.198 0.969
-0.463 -0.867 0.186
0.886 -0.443 0.140
-0.039 0.229 0.973
-0.849 -0.492 0.192
0.519 -0.845 0.127
0.100 0.207 0.973
-0.927 0.208 0.311
-0.197 -0.978 0.068
0.318 0.002 0.948
-0.670 0.671 0.317
-0.687 -0.723 0.076
0.280 -0.166 0.945
-0.159 0.951 0.265
-0.977 -0.191 0.097
0.142 -0.244 0.959
0.383 0.909 0.164
-0.922 0.386 0.015
-0.049 -0.157 0.986
0.798 0.526 0.295
-0.552 0.834 0.005
-0.243 -0.167 0.956
0.947 0.006 0.320
0.007 0.999 -0.039
-0.320 0.039 0.947
0.786 -0.556 0.272
0.589 0.806 -0.056
-0.189 0.204 0.961
0.337 -0.919 0.203
0.938 0.311 -0.150
0.075 0.241 0.968
-0.269 -0.952 0.144
0.932 -0.295 -0.212
0.244 0.077 0.967
-0.796 -0.579 0.174
0.532 -0.808 -0.252
0.287 -0.108 0.952
-0.969 -0.103 0.225
0.026 -0.948 -0.318
0.246 -0.302 0.921
-0.728 0.568 0.385
-0.676 -0.691 -0.259
0.119 -0.448 0.886
-0.081 0.866 0.494
-0.986 0.001 -0.164
-0.142 -0.500 0.854
0.503 0.718 0.481
-0.754 0.637 -0.163
-0.423 -0.281 0.861
0.857 0.278 0.434
-0.246 0.961 -0.128
-0.453 0.003 0.892
0.820 -0.315 0.479
0.418 0.900 -0.124
-0.392 0.301 0.869
0.502 -0.743 0.442
0.859 0.486 -0.159
-0.097 0.460 0.883
0.084 -0.946 0.312
0.952 -0.016 -0.304
0.293 0.322 0.900
-0.484 -0.825 0.292
0.786 -0.556 -0.270
0.385 0.098 0.918
-0.829 -0.389 0.402
0.271 -0.908 -0.319
0.489 -0.155 0.858
-0.913 0.101 0.395
-0.248 -0.907 -0.340
0.324 -0.408 0.853
-0.735 0.547 0.401
-0.677 -0.633 -0.376
0.048 -0.547 0.836
-0.188 0.866 0.464
-0.971 -0.091 -0.223
-0.151 -0.492 0.858
0.375 0.847 0.376
-0.784 0.507 -0.359
-0.495 -0.160 0.854
0.832 0.449 0.327
-0.342 0.878 -0.335
-0.437 0.167 0.884
0.963 -0.086 0.256
0.195 0.879 -0.436
-0.187 0.469 0.863
0.705 -0.678 0.209
0.683 0.568 -0.460
0.193 0.467 0.863
0.201 -0.977 0.066
0.779 0.118 -0.616
0.594 0.175 0.785
-0.445 -0.895 -0.034
0.676 -0.311 -0.668
0.587 -0.320 0.744
-0.875 -0.470 -0.121
0.450 -0.692 -0.565
0.182 -0.548 0.817
-0.964 0.255 -0.079
-0.148 -0.754 -0.640
-0.223 -0.605 0.765
-0.612 0.790 -0.027
-0.605 -0.490 -0.628
-0.510 -0.368 0.778
-0.032 0.999 0.030
-0.764 -0.005 -0.645
-0.644 -0.044 0.764
0.567 0.823 0.029
-0.693 0.496 -0.524
-0.446 0.276 0.851
0.907 0.421 0.016
-0.355 0.786 -0.505
-0.225 0.453 0.863
0.971 -0.237 -0.030
0.160 0.740 -0.653
0.177 0.630 0.756
0.640 -0.756 -0.136
0.499 0.544 -0.675
0.584 0.364 0.725
0.018 -0.953 -0.303
0.635 0.245 -0.733
0.773 -0.179 0.609
-0.642 -0.674 -0.365
0.571 -0.103 -0.814
0.511 -0.732 0.451
-0.942 -0.219 -0.255
0.334 -0.526 -0.782
0.037 -0.822 0.569
-0.905 0.373 -0.207
-0.083 -0.630 -0.772
-0.418 -0.681 0.601
-0.516 0.856 -0.023
-0.536 -0.344 -0.771
-0.668 -0.385 0.637
0.144 0.989 -0.009
-0.683 0.093 -0.724
-0.716 0.111 0.689
0.790 0.610 -0.056
-0.452 0.518 -0.726
-0.414 0.599 0.685
0.994 -0.011 -0.106
-0.068 0.699 -0.712
0.081 0.715 0.694
0.737 -0.663 -0.135
0.406 0.593 -0.695
0.541 0.457 0.706
0.353 -0.926 -0.132
0.688 0.353 -0.634
0.634 0.134 0.762
-0.333 -0.934 -0.132
0.721 -0.162 -0.674
0.608 -0.320 0.727
-0.822 -0.555 -0.126
0.461 -0.521 -0.718
0.333 -0.648 0.685
-0.975 0.027 -0.223
0.137 -0.715 -0.686
-0.178 -0.699 0.693
-0.793 0.573 -0.205
-0.263 -0.626 -0.734
-0.549 -0.528 0.647
-0.343 0.919 -0.193
-0.504 -0.353 -0.788
-0.793 -0.173 0.584
0.182 0.972 -0.145
-0.572 -0.015 -0.820
-0.800 0.233 0.553
0.761 0.626 -0.172
-0.485 0.373 -0.791
-0.431 0.685 0.588
0.981 0.006 -0.195
-0.169 0.532 -0.830
0.099 0.847 0.523
0.762 -0.559 -0.327
0.063 0.566 -0.822
0.644 0.606 0.467
0.267 -0.916 -0.298
0.321 0.376 -0.869
0.908 0.136 0.395
-0.334 -0.886 -0.323
0.445 0.154 -0.882
0.831 -0.438 0.343
-0.840 -0.509 -0.186
0.340 -0.228 -0.912
0.422 -0.830 0.365
-0.960 0.141 -0.244
0.167 -0.411 -0.896
-0.226 -0.901 0.371
-0.686 0.719 -0.112
-0.181 -0.317 -0.931
-0.705 -0.618 0.348
-0.052 0.994 -0.095
-0.383 -0.108 -0.918
-0.922 -0.011 0.386
0.490 0.865 -0.107
-0.426 0.131 -0.895
-0.760 0.485 0.432
0.935 0.343 -0.092
-0.241 0.423 -0.873
-0.260 0.839 0.478
0.960 -0.273 0.059
0.159 0.360 -0.919
0.230 0.892 0.389
0.620 -0.777 0.111
0.318 0.120 -0.941
0.718 0.618 0.321
0.054 -0.990 0.127
0.354 -0.100 -0.930
0.934 0.095 0.345
-0.561 -0.821 0.104
0.208 -0.261 -0.943
0.801 -0.507 0.317
-0.914 -0.318 0.251
-0.097 -0.429 -0.898
0.393 -0.845 0.362
-0.902 0.206 0.381
-0.424 -0.245 -0.872
-0.086 -0.947 0.309
-0.555 0.712 0.430
-0.536 0.089 -0.839
-0.636 -0.696 0.333
-0.062 0.844 0.532
-0.416 0.463 -0.783
-0.907 -0.270 0.322
0.461 0.711 0.531
-0.058 0.621 -0.781
-0.885 0.330 0.328
0.816 0.297 0.496
0.278 0.550 -0.788
-0.506 0.781 0.366
0.916 -0.181 0.357
0.400 0.388 -0.830
0.012 0.904 0.428
0.642 -0.686 0.343
0.538 0.084 -0.839
0.547 0.723 0.423
0.134 -0.937 0.321
0.442 -0.233 -0.866
0.887 0.258 0.383
-0.323 -0.887 0.330
0.192 -0.403 -0.895
0.927 -0.226 0.300
-0.759 -0.553 0.345
-0.171 -0.341 -0.924
0.628 -0.760 0.164
-0.938 -0.020 0.346
-0.333 -0.231 -0.914
0.098 -0.973 0.211
-0.770 0.494 0.404
-0.438 0.051 -0.897
-0.464 -0.868 0.177
-0.415 0.821 0.391
-0.332 0.264 -0.906
-0.847 -0.506 0.163
0.222 0.876 0.428
-0.278 0.478 -0.833
-0.935 0.066 0.350
0.741 0.503 0.444
0.065 0.604 -0.794
-0.668 0.617 0.415
0.914 -0.042 0.403
0.373 0.481 -0.794
-0.160 0.876 0.455
0.699 -0.632 0.334
0.570 0.212 -0.794
0.431 0.745 0.508
0.250 -0.912 0.326
0.546 -0.145 -0.825
0.800 0.384 0.462
-0.110 -0.954 0.278
0.309 -0.299 -0.903
0.945 -0.013 0.327
-0.743 -0.630 0.227
0.138 -0.476 -0.869
0.655 -0.614 0.440
-0.926 -0.118 0.360
-0.278 -0.433 -0.858
0.256 -0.894 0.368
-0.779 0.466 0.419
-0.562 -0.226 -0.795
-0.276 -0.856 0.438
-0.395 0.811 0.431
-0.590 0.136 -0.796
-0.704 -0.569 0.425
0.284 0.858 0.428
-0.540 0.512 -0.668
-0.792 -0.041 0.609
0.785 0.507 0.357
-0.042 0.618 -0.785
-0.618 0.601 0.507
0.972 0.018 0.236
0.187 0.551 -0.813
-0.144 0.834 0.532
0.807 -0.558 0.193
0.469 0.406 -0.784
0.359 0.723 0.590
0.394 -0.913 0.108
0.483 0.105 -0.870
0.782 0.395 0.482
-0.151 -0.988 -0.018
0.603 -0.077 -0.794
0.783 -0.131 0.608
-0.702 -0.713 -0.001
0.454 -0.446 -0.771
0.549 -0.541 0.637
-0.927 -0.350 0.133
0.155 -0.682 -0.715
0.341 -0.642 0.687
-0.832 0.508 0.223
-0.512 -0.547 -0.662
-0.214 -0.665 0.715
-0.384 0.899 0.209
-0.721 -0.150 -0.676
-0.577 -0.410 0.706
0.219 0.939 0.265
-0.680 0.342 -0.648
-0.700 -0.038 0.714
0.653 0.708 0.267
-0.417 0.631 -0.654
-0.632 0.316 0.708
0.943 0.248 0.223
-0.049 0.765 -0.642
-0.330 0.595 0.733
0.904 -0.380 0.194
0.409 0.642 -0.648
0.122 0.665 0.737
0.525 -0.842 0.123
0.590 0.257 -0.765
0.613 0.474 0.632
-0.054 -0.992 0.113
0.486 -0.125 -0.865
0.872 0.008 0.489
-0.757 -0.635 0.154
0.201 -0.452 -0.869
0.621 -0.627 0.470
-0.902 -0.179 0.392
-0.287 -0.428 -0.857
0.321 -0.886 0.335
-0.776 0.531 0.341
-0.441 -0.069 -0.895
-0.451 -0.845 0.287
-0.339 0.887 0.314
-0.329 0.201 -0.923
-0.881 -0.417 0.224
0.280 0.907 0.316
-0.187 0.374 -0.908
-0.942 0.195 0.274
0.762 0.561 0.324
0.031 0.468 -0.883
-0.647 0.683 0.339
0.892 -0.006 0.451
0.429 0.325 -0.843
-0.141 0.946 0.293
0.710 -0.542 0.449
0.528 -0.012 -0.849
0.466 0.840 0.278
0.231 -0.910 0.345
0.361 -0.250 -0.899
0.904 0.332 0.271
-0.315 -0.939 0.139
-0.015 -0.142 -0.990
0.949 -0.314 0.030
-0.781 -0.578 0.237
-0.134 -0.215 -0.967
0.610 -0.787 0.090
-0.962 -0.121 0.244
-0.266 0.220 -0.939
0.060 -0.968 -0.244
-0.769 0.628 0.123
0.049 0.250 -0.967
-0.638 -0.737 -0.223
-0.218 0.964 0.153
0.139 0.186 -0.973
-0.966 -0.191 -0.174
0.341 0.928 0.150
0.167 0.097 -0.981
-0.925 0.360 -0.122
0.790 0.597 0.138
0.150 0.029 -0.988
-0.594 0.802 -0.066
0.994 0.101 0.040
0.039 0.018 -0.999
-0.102 0.995 0.014
0.851 -0.525 -0.005
-0.017 -0.019 -1.000
0.525 0.851 -0.025
0.470 -0.882 0.016
-0.001 -0.019 -1.000
0.883 0.470 -0.010
-0.136 -0.991 0.007
-0.062 0.001 -0.998
0.989 -0.136 -0.061
-0.690 -0.723 0.023
-0.085 0.049 -0.995
0.718 -0.689 -0.095
-0.987 -0.153 0.049
-0.065 0.100 -0.993
0.147 -0.983 -0.108
-0.802 0.592 0.075
0.001 0.126 -0.992
-0.597 -0.796 -0.102
-0.167 0.981 0.102
0.040 0.110 -0.993
-0.985 -0.162 -0.057
0.444 0.895 0.046
0.032 0.036 -0.999
-0.895 0.445 -0.013
0.822 0.568 0.043
0.126 -0.106 -0.986
-0.556 0.816 -0.159
0.965 -0.016 0.262
0.258 -0.112 -0.960
0.045 0.994 -0.104
0.703 -0.687 0.186
0.033 -0.229 -0.973
0.710 0.690 -0.138
0.080 -0.979 0.190
0.052 -0.186 -0.981
0.995 0.088 0.036
-0.519 -0.836 0.176
-0.011 -0.199 -0.980
0.854 -0.511 0.094
-0.810 -0.411 0.417
-0.407 -0.118 -0.906
0.422 -0.904 -0.072
-0.804 0.187 0.565
-0.524 0.227 -0.821
-0.282 -0.956 -0.085
-0.523 0.618 0.587
-0.317 0.498 -0.807
-0.791 -0.608 -0.064
-0.061 0.764 0.643
-0.036 0.642 -0.766
-0.998 -0.069 -0.012
0.329 0.677 0.659
0.429 0.514 -0.743
-0.842 0.526 -0.121
0.722 0.371 0.584
0.581 0.133 -0.803
-0.376 0.919 -0.119
0.831 -0.139 0.539
0.507 -0.209 -0.836
0.229 0.968 -0.103
0.629 -0.588 0.509
0.209 -0.502 -0.839
0.749 0.634 -0.193
0.095 -0.921 0.378
-0.302 -0.389 -0.870
0.949 -0.032 -0.315
-0.440 -0.850 0.288
-0.328 -0.146 -0.933
0.836 -0.505 -0.214
-0.874 -0.333 0.353
-0.402 0.088 -0.911
0.272 -0.939 -0.211
-0.888 0.238 0.394
-0.312 0.319 -0.895
-0.339 -0.917 -0.209
-0.561 0.705 0.433
-0.112 0.454 -0.884
-0.820 -0.545 -0.176
0.142 0.873 0.466
0.143 0.448 -0.883
-0.979 0.192 -0.062
0.513 0.700 0.496
0.402 0.314 -0.860
-0.758 0.641 -0.121
0.869 0.199 0.454
0.457 0.029 -0.889
-0.190 0.980 -0.066
0.827 -0.272 0.491
0.420 -0.281 -0.863
0.373 0.920 -0.118
0.455 -0.749 0.481
0.099 -0.494 -0.864
0.885 0.441 -0.151
-0.041 -0.891 0.452
-0.333 -0.414 -0.847
0.942 -0.185 -0.279
-0.574 -0.731 0.368
-0.453 -0.091 -0.887
0.682 -0.676 -0.279
-0.878 -0.292 0.380
-0.430 0.128 -0.894
0.212 -0.948 -0.238
-0.902 0.316 0.295
-0.179 0.348 -0.920
-0.393 -0.883 -0.257
-0.636 0.749 0.186
0.121 0.335 -0.935
-0.762 -0.572 -0.303
-0.095 0.961 0.259
0.354 0.275 -0.894
-0.931 0.007 -0.366
0.463 0.863 0.203
0.401 0.000 -0.916
-0.790 0.506 -0.346
0.933 0.327 0.150
0.225 -0.202 -0.953
-0.282 0.923 -0.262
0.968 -0.232 0.095
0.025 -0.285 -0.958
0.249 0.930 -0.270
0.587 -0.803 0.101
-0.199 -0.265 -0.944
0.785 0.534 -0.315
0.127 -0.979 0.161
-0.181 -0.182 -0.966
0.975 0.094 -0.200
-0.487 -0.871 0.069
-0.139 -0.001 -0.990
0.862 -0.492 -0.121
-0.845 -0.534 0.021
-0.050 0.039 -0.998
0.532 -0.844 -0.060
-0.992 0.035 -0.122
0.122 -0.006 -0.993
-0.036 -0.999 0.002
-0.810 0.512 -0.287
0.260 -0.125 -0.957
-0.526 -0.850 -0.032
-0.258 0.941 -0.220
0.006 -0.227 -0.974
-0.966 -0.252 0.053
0.237 0.926 -0.293
-0.043 -0.292 -0.956
-0.971 0.239 -0.030
0.786 0.500 -0.364
-0.392 -0.053 -0.919
-0.478 0.865 0.154
0.916 0.003 -0.401
-0.397 0.161 -0.904
0.062 0.987 0.149
0.651 -0.612 -0.449
-0.263 0.373 -0.890
0.712 0.697 0.082
0.188 -0.888 -0.419
-0.080 0.411 -0.908
0.979 0.205 0.006
-0.170 -0.873 -0.457
0.298 0.396 -0.868
0.939 -0.284 0.193
-0.465 -0.670 -0.579
0.642 0.195 -0.741
0.610 -0.716 0.340
-0.781 -0.245 -0.574
0.618 -0.174 -0.767
0.088 -0.954 0.287
-0.603 0.080 -0.794
0.640 -0.545 -0.541
-0.476 -0.835 0.277
-0.470 0.363 -0.805
0.295 -0.795 -0.530
-0.832 -0.487 0.267
-0.142 0.423 -0.895
-0.089 -0.906 -0.414
-0.986 0.021 0.166
0.081 0.490 -0.868
-0.735 -0.559 -0.384
-0.673 0.669 0.315
0.340 0.391 -0.855
-0.930 0.008 -0.366
-0.136 0.920 0.366
0.384 0.039 -0.922
-0.748 0.598 -0.287
0.540 0.801 0.259
0.384 -0.188 -0.904
-0.290 0.905 -0.311
0.876 0.382 0.293
0.322 -0.404 -0.856
0.312 0.899 -0.307
0.894 -0.168 0.416
0.165 -0.504 -0.848
0.760 0.613 -0.216
0.629 -0.609 0.484
0.031 -0.338 -0.940
0.985 0.172 -0.029
0.172 -0.925 0.339
-0.096 -0.459 -0.883
0.932 -0.352 0.081
-0.349 -0.816 0.461
-0.285 -0.384 -0.878
0.537 -0.823 0.185
-0.794 -0.419 0.441
-0.395 -0.131 -0.909
-0.026 -0.988 0.153
-0.918 0.084 0.387
-0.439 0.148 -0.886
-0.647 -0.737 0.197
-0.624 0.660 0.419
-0.323 0.347 -0.880
-0.918 -0.339 0.204
-0.228 0.874 0.428
-0.170 0.614 -0.770
-0.752 0.425 0.505
0.637 0.665 0.389
0.229 0.571 -0.788
-0.507 0.762 0.404
0.831 0.307 0.464
0.545 0.371 -0.752
0.064 0.876 0.479
0.836 -0.310 0.454
0.717 -0.006 -0.697
0.506 0.692 0.515
0.480 -0.722 0.499
0.686 -0.441 -0.578
0.724 0.339 0.601
-0.068 -0.831 0.552
0.443 -0.782 -0.438
0.715 0.013 0.699
-0.541 -0.623 0.565
0.065 -0.944 -0.322
0.394 -0.273 0.878
-0.917 -0.184 0.354
-0.491 -0.759 -0.427
0.075 -0.525 0.848
-0.868 0.384 0.315
-0.893 -0.234 -0.384
-0.258 -0.432 0.864
-0.368 0.871 0.326
-0.888 0.342 -0.307
-0.413 -0.300 0.860
0.202 0.890 0.408
-0.432 0.827 -0.359
-0.455 0.144 0.879
0.779 0.543 0.314
0.104 0.961 -0.258
-0.288 0.277 0.917
0.952 -0.021 0.306
0.670 0.704 -0.235
-0.127 0.421 0.898
0.731 -0.572 0.372
0.930 0.323 -0.175
-0.010 0.498 0.867
0.368 -0.804 0.467
0.971 -0.239 -0.019
0.117 0.401 0.909
-0.210 -0.884 0.417
0.665 -0.711 0.230
0.161 0.437 0.885
-0.729 -0.551 0.405
0.151 -0.878 0.455
-0.016 0.458 0.889
-0.988 -0.142 0.055
-0.226 -0.928 0.297
0.164 0.264 0.950
-0.960 0.264 0.093
-0.782 -0.564 0.266
0.186 0.198 0.963
-0.596 0.802 -0.050
-0.882 -0.069 0.467
0.465 0.047 0.884
-0.083 0.997 -0.009
-0.673 0.525 0.521
0.410 -0.321 0.854
0.616 0.788 0.001
-0.065 0.846 0.529
0.318 -0.484 0.815
0.946 0.221 -0.238
0.335 0.696 0.635
-0.145 -0.628 0.765
0.931 -0.348 -0.109
0.634 0.400 0.662
-0.448 -0.508 0.735
0.631 -0.763 -0.143
0.627 -0.006 0.779
-0.776 -0.094 0.624
0.070 -0.996 -0.063
0.450 -0.397 0.800
-0.763 0.294 0.575
-0.463 -0.870 -0.171
0.044 -0.544 0.838
-0.557 0.683 0.473
-0.830 -0.487 -0.273
-0.313 -0.412 0.855
-0.141 0.911 0.387
-0.939 0.000 -0.344
-0.605 -0.052 0.795
0.358 0.874 0.329
-0.712 0.483 -0.510
-0.454 0.285 0.844
0.858 0.396 0.328
-0.241 0.873 -0.424
-0.061 0.503 0.862
0.936 -0.271 0.224
0.346 0.821 -0.454
0.262 0.420 0.869
0.634 -0.754 0.172
0.727 0.506 -0.464
0.535 0.162 0.829
-0.046 -0.974 0.220
0.843 -0.156 -0.514
0.437 -0.128 0.890
-0.510 -0.851 0.127
0.741 -0.510 -0.437
0.171 -0.378 0.910
-0.925 -0.380 0.016
0.340 -0.844 -0.415
-0.169 -0.425 0.889
-0.967 0.245 -0.067
-0.189 -0.871 -0.452
-0.445 -0.216 0.869
-0.715 0.670 -0.200
-0.539 -0.710 -0.453
-0.577 0.091 0.812
-0.222 0.939 -0.263
-0.786 -0.332 -0.522
-0.532 0.423 0.733
0.309 0.903 -0.297
-0.788 0.069 -0.612
-0.082 0.633 0.770
0.842 0.457 -0.286
-0.533 0.625 -0.570
0.334 0.553 0.764
0.929 -0.056 -0.366
-0.160 0.832 -0.532
0.690 0.154 0.707
0.617 -0.636 -0.464
0.378 0.756 -0.534
0.686 -0.325 0.651
-0.017 -0.901 -0.433
0.727 0.286 -0.624
0.278 -0.705 0.653
-0.449 -0.696 -0.561
0.849 -0.137 -0.509
-0.237 -0.702 0.672
-0.690 -0.365 -0.625
0.684 -0.611 -0.398
-0.672 -0.422 0.609
-0.673 0.005 -0.740
0.309 -0.906 -0.288
-0.865 -0.022 0.502
-0.472 0.376 -0.797
-0.171 -0.927 -0.335
-0.784 0.502 0.366
-0.041 0.545 -0.837
-0.620 -0.671 -0.407
-0.451 0.818 0.358
0.235 0.496 -0.836
-0.861 -0.293 -0.416
0.070 0.949 0.307
0.530 0.225 -0.818
-0.845 0.220 -0.487
0.678 0.669 0.303
0.471 -0.079 -0.879
-0.564 0.739 -0.369
0.986 -0.030 0.165
0.144 -0.358 -0.923
0.087 0.933 -0.348
0.743 -0.669 0.003
-0.252 -0.284 -0.925
0.620 0.687 -0.379
0.270 -0.963 -0.011
-0.291 -0.071 -0.954
0.918 0.261 -0.300
-0.270 -0.963 0.022
-0.120 0.011 -0.993
0.955 -0.270 -0.119
-0.713 -0.699 -0.056
0.084 -0.006 -0.996
0.697 -0.715 0.063
-0.865 -0.364 -0.344
0.420 -0.151 -0.895
0.274 -0.919 0.284
-0.879 0.193 -0.436
0.364 -0.319 -0.875
-0.308 -0.928 0.210
-0.685 0.531 -0.498
0.274 -0.446 -0.852
-0.675 -0.720 0.160
-0.153 0.876 -0.457
-0.056 -0.470 -0.881
-0.987 -0.110 0.121
0.333 0.730 -0.597
-0.310 -0.513 -0.800
-0.891 0.451 0.056
0.723 0.390 -0.571
-0.599 -0.058 -0.798
-0.344 0.919 0.192
0.795 -0.060 -0.604
-0.551 0.344 -0.760
0.253 0.937 0.241
0.558 -0.521 -0.646
-0.260 0.630 -0.732
0.788 0.576 0.216
0.115 -0.826 -0.552
0.170 0.564 -0.808
0.979 -0.001 0.205
-0.191 -0.731 -0.656
0.622 0.426 -0.656
0.759 -0.533 0.373
-0.418 -0.517 -0.747
0.857 0.048 -0.513
0.302 -0.855 0.423
-0.503 -0.278 -0.818
0.832 -0.412 -0.371
-0.234 -0.868 0.439
-0.487 0.091 -0.868
